_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5c7145a5397be4c5251a4873,1,2,西罗园,北京,丰台,1101.0,西南,1,近地铁 集中供暖,整租 · 南三环边木樨园桥西宝汇苑带车位西南向两居室！https://m.lianjia.com/chuzu/bj/zufang/BJ2189661772565184512.html,72,6000,元/月,宝汇苑,整租
5c714bb4397be4c5251a65c3,2,3,通州北苑,北京,朝阳,132.0,东南,2,近地铁 集中供暖,天时名苑 3室2厅 11000元https://m.lianjia.com/chuzu/bj/zufang/BJ2191007111268540416.html,153,11000,元/月,天时名苑,整租
5c72b1e9397be4c5251e36fd,2,3,朝阳公园,北京,朝阳,296.0,东北,2,近地铁 精装 双卫生间,整租 · 丽水嘉园 3室2厅 16300元https://m.lianjia.com/chuzu/bj/zufang/BJ2177300408098635776.html,133,16300,元/月,丽水嘉园,整租
5c712d6c397be4c5251a015f,1,2,六铺炕,北京,西城,1177.0,南 北,1,精装 集中供暖 随时看房,整租 · 黄寺大街24号院精装修两居室 南北通透 中间楼层https://m.lianjia.com/chuzu/bj/zufang/BJ2112699208317272064.html,60,8500,元/月,黄寺大街24号院,整租
5c714974397be4c5251a5afb,1,2,科技园区,北京,丰台,993.0,南 北,1,近地铁 精装 集中供暖,整租 · 京投银泰万科西华府 2室1厅 7300元https://m.lianjia.com/chuzu/bj/zufang/BJ2120141620728315904.html,83,7300,元/月,京投银泰万科西华府,整租
5c714763397be4c5251a50e2,1,1,马家堡,北京,丰台,5.0,南,1,近地铁 集中供暖,整租 · 晨欣园拎包入住简装正规南向一居https://m.lianjia.com/chuzu/bj/zufang/BJ2085283412985249792.html,51,4600,元/月,晨欣园,整租
5c714e1f397be4c5251a7185,1,1,武夷花园,北京,通州,,西,0,精装 集中供暖 随时看房,整租 · 京贸中心大开间，窗户是大落地窗，看房随时https://m.lianjia.com/chuzu/bj/zufang/BJ2136262410049159168.html,72,3500,元/月,京贸中心,整租
5c72b021397be4c5251e3265,1,2,常营,北京,朝阳,915.0,南 北,1,近地铁 随时看房,整租 ·   空房出租 南北通透 视野好 看房方便https://m.lianjia.com/chuzu/bj/zufang/BJ2166695471455158272.html,86,5800,元/月,北辰福第一号院,整租
5c71404f397be4c5251a2eb0,1,2,西山,北京,海淀,,南 北,1,精装 随时看房,整租 · 门头馨村 2室1厅 5800元https://m.lianjia.com/chuzu/bj/zufang/BJ2193515355089928192.html,93,5800,元/月,门头馨村,整租
5c71491a397be4c5251a593b,2,3,丰台其它,北京,丰台,496.0,南 北,1,近地铁 精装 集中供暖 双卫生间,整租 · 丰台区西山甲一号 精装空房三居两卫 看房提前约https://m.lianjia.com/chuzu/bj/zufang/BJ2148485351436451840.html,115,7500,元/月,西山甲一号,整租
5c7130f6397be4c5251a06f7,1,2,管庄,北京,朝阳,846.0,南 北,1,精装 新上 随时看房,整租 · 建东苑 2室1厅 5800元https://m.lianjia.com/chuzu/bj/zufang/BJ2196894675565019136.html,85,5800,元/月,建东苑,整租
5c714ffb397be4c5251a7aac,1,2,东关,北京,昌平,,南 北,1,集中供暖 新上,整租 · 水关新村 2室1厅 3400元https://m.lianjia.com/chuzu/bj/zufang/BJ2197832283921055744.html,65,3400,元/月,水关新村,整租
5c714329397be4c5251a3cd0,1,2,四季青,北京,海淀,,东南,1,集中供暖 新上,整租 · 西荣阁 交通便捷 海淀五路居 曙光花园https://m.lianjia.com/chuzu/bj/zufang/BJ2163171851302338560.html,92,9000,元/月,西荣阁,整租
5c71433b397be4c5251a3d2b,1,3,小西天,北京,海淀,,南 北,1,精装,整租 · 文慧园北路甲6号 3居朝南 南北通透 精装修 随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2009265943917895680.html,111,15000,元/月,文慧园北路甲6号院,整租
5c7155a5397be4c5251a9093,2,3,黄村火车站,北京,大兴,1092.0,南,1,,兴水家园 3室1厅 4800元https://m.lianjia.com/chuzu/bj/zufang/BJ2172222553299623936.html,137,4800,元/月,兴水家园,整租
5c71461a397be4c5251a4a94,1,1,马家堡,北京,丰台,360.0,北,0,近地铁 精装 集中供暖 随时看房,整租 · 瑞丽江畔 1室0厅 6400元https://m.lianjia.com/chuzu/bj/zufang/BJ2177582017762295808.html,69,6400,元/月,瑞丽江畔,整租
5c7147f7397be4c5251a53ac,1,2,青塔,北京,丰台,,西南,1,集中供暖 随时看房,兆丰园 2室1厅 4800元https://m.lianjia.com/chuzu/bj/zufang/BJ2178694149530984448.html,67,4800,元/月,兆丰园,整租
5c714547397be4c5251a46b1,1,3,新宫,北京,丰台,575.0,南 北,1,近地铁 集中供暖 新上 随时看房,南庭新苑北区 3室1厅 6300元https://m.lianjia.com/chuzu/bj/zufang/BJ2198271633801101312.html,82,6300,元/月,南庭新苑北区,整租
5c72adf0397be4c5251e2cba,1,1,安贞,北京,朝阳,638.0,西,1,精装 集中供暖,整租 ·   外馆斜街 安华里社区 婚房装修一居室 拎包随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2191059897926557696.html,61,5800,元/月,安华里社区,整租
5c714d12397be4c5251a6c6c,0,3,新华大街,北京,通州,,南,0,新上 随时看房,周仓庵胡同 3室0厅 1800元https://m.lianjia.com/chuzu/bj/zufang/BJ2194921713576722432.html,6,1800,元/月,周仓庵胡同,整租
5c714137397be4c5251a333e,1,2,白石桥,北京,海淀,1045.0,南 北,1,近地铁 集中供暖 随时看房,整租 · 交大周边便宜两居，距离动物园近https://m.lianjia.com/chuzu/bj/zufang/BJ2152874067970506752.html,55,6500,元/月,动物园宿舍,整租
5c7156e6397be4c5251a942d,1,2,顺义城,北京,顺义,853.0,南 北,1,近地铁 集中供暖,整租 · 双兴南区 正规两居 低楼层  随时可以入住https://m.lianjia.com/chuzu/bj/zufang/BJ2163171924853653504.html,83,16000,元/月,双兴南区,整租
5c715e5a397be4c5251aa879,1,2,滨河西区,北京,门头沟,,南 北,2,新上 随时看房,倚山嘉园 2室2厅 3000元https://m.lianjia.com/chuzu/bj/zufang/BJ2163164671182643200.html,100,3000,元/月,倚山嘉园,整租
5c715e57397be4c5251aa867,1,2,滨河西区,北京,门头沟,,东南,1,随时看房,迎晖北苑 2室1厅 2500元https://m.lianjia.com/chuzu/bj/zufang/BJ2141205194309386240.html,62,2500,元/月,迎晖北苑,整租
5c7131fa397be4c5251a0ac2,1,1,工体,北京,朝阳,1072.0,东,1,近地铁 精装 集中供暖 随时看房,整租 · 太平庄南里 1室1厅 6000元https://m.lianjia.com/chuzu/bj/zufang/BJ2147626103475273728.html,37,6000,元/月,太平庄南里,整租
5c7142ad397be4c5251a3a68,1,1,西直门,北京,海淀,,北,1,集中供暖 随时看房,整租 · 智慧大厦高层大开间 精装修 视野好https://m.lianjia.com/chuzu/bj/zufang/BJ2146180262612959232.html,45,5500,元/月,智慧大厦,整租
5c72ba66397be4c5251e4c19,2,2,双桥,北京,朝阳,,南 北,2,集中供暖,东一时区 2室2厅 7500元 复式https://m.lianjia.com/chuzu/bj/zufang/BJ2146193927923826688.html,122,7500,元/月,东一时区,整租
5c714499397be4c5251a43b4,1,3,五道口,北京,海淀,1003.0,南 北,1,近地铁 集中供暖,展春园 3室1厅 10000元https://m.lianjia.com/chuzu/bj/zufang/BJ2193411904217546752.html,67,10000,元/月,展春园,整租
5c72bc6a397be4c5251e50f6,1,2,望京,北京,朝阳,907.0,南,1,集中供暖,花家地小区 2室1厅 8000元https://m.lianjia.com/chuzu/bj/zufang/BJ2157683952721338368.html,73,8000,元/月,花家地小区,整租
5c712f5d397be4c5251a03ee,0,1,车公庄,北京,西城,238.0,南,0,近地铁 集中供暖,五栋大楼 1室0厅 52496元https://m.lianjia.com/chuzu/bj/zufang/BJ2107179508112302080.html,243,52496,元/月,五栋大楼,整租
5c7158bb397be4c5251a9cee,2,3,顺义城,北京,顺义,904.0,南 北,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 金汉绿港四区 3室2厅 7000元https://m.lianjia.com/chuzu/bj/zufang/BJ2139709491510247424.html,140,7000,元/月,金汉绿港四区,整租
5c7144b7397be4c5251a4447,1,2,清河,北京,海淀,,南,2,集中供暖 新上,橡树湾 2室2厅 10600元https://m.lianjia.com/chuzu/bj/zufang/BJ2192843496535367680.html,89,10600,元/月,橡树湾,整租
5c7150c6397be4c5251a7e74,1,3,鼓楼大街,北京,昌平,821.0,南 北,1,随时看房,整租 ·   天泽苑三居 南北通透无遮挡 家电齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2165906008441372672.html,114,4600,元/月,天泽苑小区,整租
5c715e9e397be4c5251aa9d5,1,1,大峪,北京,门头沟,,南,1,集中供暖 随时看房,新桥路小区 1室1厅 2800元https://m.lianjia.com/chuzu/bj/zufang/BJ2078741813249703936.html,47,2800,元/月,新桥路小区,整租
5c71319e397be4c5251a0964,2,2,北苑,北京,朝阳,645.0,南,1,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 天润福熙大道 朝南次卧室加书房 空房出租 13号线北苑https://m.lianjia.com/chuzu/bj/zufang/BJ2129689871181692928.html,122,7800,元/月,天润福熙大道,整租
5c72b48b397be4c5251e3d14,1,1,国展,北京,朝阳,1012.0,南,1,集中供暖,香河园中里 1室1厅 6000元https://m.lianjia.com/chuzu/bj/zufang/BJ2150667603658678272.html,45,6000,元/月,香河园中里,整租
5c714c52397be4c5251a68cf,2,3,通州北苑,北京,朝阳,587.0,东北,1,近地铁 集中供暖,京贸国际公寓 3室1厅 8700元https://m.lianjia.com/chuzu/bj/zufang/BJ2025022894219993088.html,140,8700,元/月,京贸国际公寓,整租
5c714afe397be4c5251a6255,1,2,苹果园,北京,石景山,625.0,东 西,1,近地铁 精装 集中供暖 随时看房,整租 · 天宇广场旁边东西向中间层两居 长期出租https://m.lianjia.com/chuzu/bj/zufang/BJ2166646061404528640.html,55,4300,元/月,苹果园南路甲23号院,整租
5c72b862397be4c5251e46a9,1,2,三元桥,北京,朝阳,308.0,东南,1,近地铁 精装 集中供暖 随时看房,整租 · 顺源里 2室1厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2178100606349352960.html,52,7500,元/月,顺源里,整租
5c71586f397be4c5251a9b75,1,3,马坡,北京,顺义,,南 北,1,集中供暖 新上 随时看房,泰和谊园 3室1厅 3100元https://m.lianjia.com/chuzu/bj/zufang/BJ2194081186312093696.html,92,3100,元/月,泰和谊园,整租
5c7133f7397be4c5251a1212,1,3,望京,北京,朝阳,189.0,东南 西南,1,近地铁 集中供暖,望京新城 3室1厅 16000元https://m.lianjia.com/chuzu/bj/zufang/BJ2163170379403894784.html,97,16000,元/月,望京新城,整租
5c715d6f397be4c5251aa5d2,2,1,长阳,北京,房山,769.0,南,1,近地铁 集中供暖 随时看房,五和万科长阳天地 2房间2卫 3500元https://m.lianjia.com/chuzu/bj/zufang/BJ2169526734071283712.html,48,3500,元/月,五和万科长阳天地,整租
5c714cc0397be4c5251a6ae7,1,2,果园,北京,通州,492.0,南 北,1,近地铁 精装 集中供暖,整租 · 新华联家园南区 2室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2120938517399085056.html,96,5500,元/月,新华联家园南区,整租
5c7150f0397be4c5251a7f3e,1,2,东关,北京,昌平,,东 西,1,集中供暖 新上,东关南里小区 2室1厅 4000元https://m.lianjia.com/chuzu/bj/zufang/BJ2198480560404840448.html,107,4000,元/月,东关南里小区,整租
5c711b8d397be4c52519f272,2,1,工体,北京,朝阳,1193.0,东,1,近地铁 精装 集中供暖 双卫生间,整租 ·   朝阳门 工体三号 精致1+1户型  拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2191048704176160768.html,102,14000,元/月,工体3号,整租
5c7141c7397be4c5251a3604,2,4,定慧寺,北京,海淀,416.0,东 南,2,近地铁 精装 集中供暖 双卫生间,整租 · 名仕花园 4室2厅 22000元https://m.lianjia.com/chuzu/bj/zufang/BJ2075918104893849600.html,213,22000,元/月,名仕花园,整租
5c71584c397be4c5251a9aa1,2,1,长阳,北京,房山,769.0,西,1,精装 集中供暖 双卫生间 随时看房,整租 · 五和万科长阳天地 2房间2卫 3300元https://m.lianjia.com/chuzu/bj/zufang/BJ2162901618192809984.html,46,3300,元/月,五和万科长阳天地,整租
5c72bc20397be4c5251e5001,1,1,望京,北京,朝阳,191.0,东南,1,近地铁 精装 集中供暖 随时看房,整租 · 空房出租，可办公，可注册，地理位置优越，交通便捷https://m.lianjia.com/chuzu/bj/zufang/BJ2179465945448726528.html,59,7800,元/月,东亚望京中心,整租
5c72af50397be4c5251e3089,1,1,北苑,北京,朝阳,1033.0,西,0,近地铁 精装 集中供暖 新上,整租 · 乐想汇 1房间1卫 5100元https://m.lianjia.com/chuzu/bj/zufang/BJ2194766956542820352.html,51,5100,元/月,乐想汇,整租
5c715182397be4c5251a8207,1,3,西关环岛,北京,昌平,,南 北,1,集中供暖 随时看房,西环里 3室1厅 3400元https://m.lianjia.com/chuzu/bj/zufang/BJ2160607563862261760.html,74,3400,元/月,西环里,整租
5c72b938397be4c5251e48fb,1,2,首都机场,北京,朝阳,,南 北,1,集中供暖,南平里 2室1厅 4200元https://m.lianjia.com/chuzu/bj/zufang/BJ2150583732107747328.html,66,4200,元/月,南平里,整租
5c71335a397be4c5251a0fd1,1,3,劲松,北京,朝阳,726.0,西南,1,近地铁 新上,和谐雅园  三室一厅 精装修  家具家电齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2195437867168169984.html,112,13000,元/月,和谐雅园,整租
5c711c28397be4c52519f339,1,3,工体,北京,朝阳,846.0,南 北,1,近地铁 集中供暖,整租 · 南北通透的正规三居室，低楼层。https://m.lianjia.com/chuzu/bj/zufang/BJ2151191701531148288.html,59,9000,元/月,工体北里,整租
5c71473d397be4c5251a5026,1,2,马家堡,北京,丰台,2.0,东南,1,近地铁 集中供暖,整租 · 东亚三环 3房间1卫 8500元https://m.lianjia.com/chuzu/bj/zufang/BJ2190356344543395840.html,83,8500,元/月,东亚三环,整租
5c714e04397be4c5251a70fb,1,4,九棵树(家乐福),北京,通州,950.0,南 北,2,集中供暖 随时看房,整租 · 龙湖蔚澜香缇毛坯房，看房随时，有钥匙https://m.lianjia.com/chuzu/bj/zufang/BJ2044138705023156224.html,171,14000,元/月,龙湖蔚澜香醍,整租
5c7132f4397be4c5251a0e5c,1,2,四惠,北京,朝阳,599.0,南,1,近地铁 精装 集中供暖 新上,整租 · 东恒时代二期 2室1厅 12000元https://m.lianjia.com/chuzu/bj/zufang/BJ2193263256859049984.html,93,12000,元/月,东恒时代二期,整租
5c72b6c4397be4c5251e42ce,1,1,劲松,北京,朝阳,398.0,南,1,近地铁 集中供暖,整租 ·  广和东里正规南向板楼一居室户型方正https://m.lianjia.com/chuzu/bj/zufang/BJ2178696816236183552.html,36,4700,元/月,广和东里,整租
5c71324e397be4c5251a0bf2,1,2,劲松,北京,朝阳,426.0,南 北,1,近地铁 集中供暖 随时看房,整租 ·  板楼南北通透，大两居，通风好。https://m.lianjia.com/chuzu/bj/zufang/BJ2189839574069411840.html,75,7300,元/月,建业苑,整租
5c714bda397be4c5251a667f,1,2,潞苑,北京,通州,,南 北,1,精装 集中供暖 新上 随时看房,整租 · 自然佳境 2室1厅 3800元https://m.lianjia.com/chuzu/bj/zufang/BJ2196215446510764032.html,87,3800,元/月,自然佳境,整租
5c714948397be4c5251a5a20,1,3,科技园区,北京,丰台,1155.0,南 北,2,近地铁 精装,整租 · 泽信公馆 3室2厅 11000元https://m.lianjia.com/chuzu/bj/zufang/BJ2170897703972634624.html,106,11000,元/月,泽信公馆,整租
5c72b56e397be4c5251e3f31,1,2,惠新西街,北京,朝阳,262.0,南,1,近地铁 精装 集中供暖,整租 · 樱花园 两居室 朝南 拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2149933282110734336.html,53,7200,元/月,樱花园,整租
5c712d04397be4c5251a00d0,1,2,陶然亭,北京,西城,248.0,南 北,1,近地铁 集中供暖,儒福里 2室1厅 7000元https://m.lianjia.com/chuzu/bj/zufang/BJ2177238347188551680.html,69,7000,元/月,儒福里,整租
5c72b82a397be4c5251e4618,1,2,潘家园,北京,朝阳,264.0,西,1,近地铁 新上,弘善家园 2室1厅 6300元https://m.lianjia.com/chuzu/bj/zufang/BJ2199224532282384384.html,79,6300,元/月,弘善家园,整租
5c715788397be4c5251a9707,2,4,顺义其它,北京,顺义,,南 北,3,精装 双卫生间 随时看房,整租 · 整租，北京苏活二区精装修，看房方便https://m.lianjia.com/chuzu/bj/zufang/BJ2172427760352632832.html,125,10000,元/月,北京苏活二区,整租
5c72bd4e397be4c5251e535c,1,2,亚运村小营,北京,朝阳,1010.0,西南,1,近地铁 精装 集中供暖 新上,整租 · 北四环远洋万和城  西南向两居室 家具家电全齐https://m.lianjia.com/chuzu/bj/zufang/BJ2197684022967009280.html,91,14000,元/月,远洋万和城A区,整租
5c7140a3397be4c5251a305c,1,1,甘家口,北京,海淀,725.0,南 北,1,近地铁 精装 集中供暖 随时看房,整租 ·  航天桥 花园桥 南北通透正规一居室，干净整洁https://m.lianjia.com/chuzu/bj/zufang/BJ2171549638241288192.html,54,6200,元/月,西三环北路86号院,整租
5c715097397be4c5251a7d8c,1,2,西关环岛,北京,昌平,,南 北,1,精装 集中供暖 随时看房,整租 · 郝庄家园小区，两室一厅，装修干净https://m.lianjia.com/chuzu/bj/zufang/BJ2133175013544050688.html,84,3200,元/月,郝庄家园,整租
5c7159a9397be4c5251a9f65,1,3,顺义城,北京,顺义,,南 北,1,集中供暖 随时看房,整租 ·   裕龙四区，正规三居室，可拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2171703075251683328.html,106,5000,元/月,裕龙四区,整租
5c71326f397be4c5251a0c67,1,3,北苑,北京,朝阳,957.0,西南,1,近地铁 集中供暖 随时看房,整租 · 北苑家园清友园 3室1厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2191064264448679936.html,103,7500,元/月,北苑家园清友园,整租
5c715e0d397be4c5251aa727,1,1,门头沟其它,北京,门头沟,234.0,北,1,近地铁 集中供暖 随时看房,远洋新天地 2房间1卫 3500元https://m.lianjia.com/chuzu/bj/zufang/BJ2118748675810533376.html,43,3500,元/月,远洋新天地,整租
5c7145ed397be4c5251a49d4,1,2,洋桥,北京,丰台,555.0,东南,1,近地铁 集中供暖 随时看房,整租 · 北京南站，洋桥，西罗园，西革新里https://m.lianjia.com/chuzu/bj/zufang/BJ2125287153230413824.html,55,4700,元/月,洋桥北里,整租
5c7131f3397be4c5251a0aaa,1,1,双井,北京,朝阳,819.0,北,0,近地铁 精装 集中供暖 随时看房,整租 · 东三环苹果社区北区酒店式公寓，高楼观国贸。https://m.lianjia.com/chuzu/bj/zufang/BJ2146403768810340352.html,55,6800,元/月,苹果社区北区,整租
5c72b110397be4c5251e34c3,3,5,CBD,北京,朝阳,114.0,北,2,近地铁 精装 集中供暖,整租 · 丽晶苑 大面积5居  直观长安街 免佣 价格可谈https://m.lianjia.com/chuzu/bj/zufang/BJ2089140373535326208.html,477,60000,元/月,丽晶苑,整租
5c714363397be4c5251a3ded,2,3,上地,北京,海淀,,南 北,2,精装 集中供暖 双卫生间,整租 · 上地西里二层三居 自住出租 随时入住采光好 无遮挡https://m.lianjia.com/chuzu/bj/zufang/BJ2135934725586690048.html,137,15000,元/月,上地西里,整租
5c72b636397be4c5251e4154,1,2,酒仙桥,北京,朝阳,711.0,东南,1,近地铁 精装 集中供暖,整租 ·   高家园精装二居 高层 近地铁 优先接受一家人住https://m.lianjia.com/chuzu/bj/zufang/BJ2177966570889297920.html,58,7000,元/月,高家园五区,整租
5c7134be397be4c5251a14fd,5,7,亚运村,北京,朝阳,991.0,南,1,近地铁 随时看房,整租 · 名人公寓大复式 办公装修 高楼层 无遮挡 跃层https://m.lianjia.com/chuzu/bj/zufang/BJ2016312959793635328.html,380,37500,元/月,名人公寓,整租
5c72bd4c397be4c5251e5356,1,1,亚运村小营,北京,朝阳,1043.0,南,1,近地铁 精装 集中供暖,整租 · 太和小区 1室1厅 5200元https://m.lianjia.com/chuzu/bj/zufang/BJ2189596983252500480.html,37,5200,元/月,太和小区,整租
5c72b3a5397be4c5251e3b2f,1,2,垡头,北京,朝阳,542.0,东南,1,近地铁 集中供暖 新上 随时看房,金蝉北里 2室1厅 5800元https://m.lianjia.com/chuzu/bj/zufang/BJ2199119709394444288.html,94,5800,元/月,金蝉北里,整租
5c711906397be4c52519ef26,1,1,永定门,北京,东城,299.0,南,1,近地铁 精装 新上,整租 · 景泰西里西区 1室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2194174641940209664.html,61,5500,元/月,景泰西里西区,整租
5c72b569397be4c5251e3f1f,1,2,惠新西街,北京,朝阳,699.0,东 西,1,近地铁 集中供暖 随时看房,整租 · 樱花东街 2室1厅 7200元https://m.lianjia.com/chuzu/bj/zufang/BJ2165913725247160320.html,63,7200,元/月,樱花东街,整租
5c7146b9397be4c5251a4d91,1,2,马家堡,北京,丰台,249.0,东南,1,近地铁 精装 集中供暖 随时看房,整租 · 润景家园 人车分流商品房小区 精装修 东南向两居室https://m.lianjia.com/chuzu/bj/zufang/BJ2155601231920234496.html,92,8000,元/月,润景家园,整租
5c71466c397be4c5251a4c17,2,4,科技园区,北京,丰台,403.0,南 北,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 中海九号公馆精装修，家电齐全，拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2102863345203298304.html,179,25000,元/月,中海九号公馆,整租
5c715237397be4c5251a856f,1,2,天宫院,北京,大兴,,南 北,1,近地铁 集中供暖 新上,金融街融汇 2室1厅 4800元https://m.lianjia.com/chuzu/bj/zufang/BJ2194807255785021440.html,82,4800,元/月,金融街融汇,整租
5c72b815397be4c5251e45d3,1,2,潘家园,北京,朝阳,442.0,西南,1,近地铁 精装 集中供暖 随时看房,整租 · 潘家园华威西里家具家电齐全拎包入住两居室https://m.lianjia.com/chuzu/bj/zufang/BJ2149197078000041984.html,54,5800,元/月,华威西里,整租
5c72b496397be4c5251e3d36,0,1,国展,北京,朝阳,,西,0,集中供暖 随时看房,豪成大厦 1室0厅 12000元https://m.lianjia.com/chuzu/bj/zufang/BJ2150726561924382720.html,118,12000,元/月,豪成大厦,整租
5c72b9fb397be4c5251e4ae7,1,1,双井,北京,朝阳,303.0,南,0,近地铁 精装 集中供暖,整租 · 地铁口办公房 美甲纹绣资源转让 欢迎来看 不可注册https://m.lianjia.com/chuzu/bj/zufang/BJ2128175588622467072.html,53,7000,元/月,时代国际嘉园,整租
5c714322397be4c5251a3cab,2,3,皂君庙,北京,海淀,,南 北,2,精装 集中供暖 双卫生间,整租 · 皂君庙14号院 3室2厅 16000元https://m.lianjia.com/chuzu/bj/zufang/BJ2190581233535426560.html,152,16000,元/月,皂君庙14号院,整租
5c715249397be4c5251a85c6,1,3,郁花园,北京,大兴,336.0,南 北,2,近地铁,整租 ·   郁花园二里正规大三居室，拎包入住 近地铁 精装修https://m.lianjia.com/chuzu/bj/zufang/BJ2189793852993576960.html,117,6500,元/月,郁花园二里,整租
5c71320c397be4c5251a0b02,1,1,垡头,北京,朝阳,45.0,东,1,近地铁 集中供暖 新上 随时看房,翠成馨园 1室1厅 4500元https://m.lianjia.com/chuzu/bj/zufang/BJ2198257515756789760.html,54,4500,元/月,翠成馨园,整租
5c714e19397be4c5251a7163,1,2,武夷花园,北京,通州,,南,1,精装 集中供暖,整租 · 通州区京贸国际城西区南向两居室出租https://m.lianjia.com/chuzu/bj/zufang/BJ2128302288379314176.html,92,5000,元/月,京贸国际城西区,整租
5c714bfd397be4c5251a672f,1,1,梨园,北京,通州,586.0,北,0,近地铁 集中供暖 随时看房,当代名筑 1室0厅 3300元https://m.lianjia.com/chuzu/bj/zufang/BJ2166584118153060352.html,43,3300,元/月,当代名筑,整租
5c71492b397be4c5251a5990,2,3,岳各庄,北京,丰台,,南 北,2,精装 双卫生间,整租 · 岳各庄万科紫台精装全齐大三居，随时拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2159123855942361088.html,168,20000,元/月,万科紫台,整租
5c715297397be4c5251a874b,1,3,黄村中,北京,大兴,713.0,南 北,1,集中供暖 新上,兴政东里 3室1厅 3800元https://m.lianjia.com/chuzu/bj/zufang/BJ2194781658442637312.html,86,3800,元/月,兴政东里,整租
5c713759397be4c5251a1b7f,1,1,马甸,北京,朝阳,169.0,南,1,近地铁 精装 集中供暖 随时看房,整租 · 精装修朝南一居室   低楼层  稳定长租   看房随时https://m.lianjia.com/chuzu/bj/zufang/BJ2152742582210535424.html,50,6000,元/月,鼓楼外大街,整租
5c71317d397be4c5251a08df,1,1,农展馆,北京,朝阳,621.0,南,1,近地铁 精装 集中供暖 新上 随时看房,整租 ·  朝阳公园社区 碧湖居 精装修出租https://m.lianjia.com/chuzu/bj/zufang/BJ2194157021568442368.html,62,8500,元/月,碧湖居,整租
5c711b07397be4c52519f1c7,1,2,永定门,北京,东城,691.0,东,1,近地铁 精装 集中供暖 随时看房,整租 · 沙子口革新里小区一层带车位精装全齐两居室！https://m.lianjia.com/chuzu/bj/zufang/BJ2154821833944473600.html,60,5800,元/月,革新里24号院,整租
5c712477397be4c52519f89a,1,1,广渠门,北京,朝阳,12.0,西,0,近地铁 集中供暖,整租 · 广渠门精装开间 冠城名敦道 地铁7号线https://m.lianjia.com/chuzu/bj/zufang/BJ2189576252460384256.html,64,7500,元/月,冠城名敦道,整租
5c7155d4397be4c5251a9146,1,1,大兴其它,北京,大兴,,南 北,1,随时看房,蓝桥驿苑 1室1厅 2300元https://m.lianjia.com/chuzu/bj/zufang/BJ2132590355198255104.html,55,2300,元/月,蓝桥驿苑,整租
5c714a07397be4c5251a5db2,1,2,太平桥,北京,丰台,1.0,东,1,近地铁 集中供暖 新上,太平桥西里 2室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2194279415486357504.html,49,5500,元/月,太平桥西里,整租
5c72ba04397be4c5251e4b07,1,3,双井,北京,朝阳,27.0,南 西,1,近地铁 集中供暖 新上,整租 · 双井地铁口 舒适小三居 诚意出租 价格实惠https://m.lianjia.com/chuzu/bj/zufang/BJ2193172353256013824.html,78,8500,元/月,双井东院,整租
5c713f9e397be4c5251a2b46,1,3,军博,北京,海淀,176.0,南 北,1,近地铁 集中供暖 新上 随时看房,北蜂窝路5号院 3室1厅 15000元https://m.lianjia.com/chuzu/bj/zufang/BJ2196791054429061120.html,108,15000,元/月,北蜂窝路5号院,整租
5c714df9397be4c5251a70c4,2,2,潞苑,北京,通州,,南,2,集中供暖 新上,K2清水湾 2室2厅 6300元https://m.lianjia.com/chuzu/bj/zufang/BJ2197829494038077440.html,88,6300,元/月,K2清水湾,整租
5c712d3b397be4c5251a0115,1,2,金融街,北京,西城,401.0,南,1,新上,头发胡同 2室1厅 6500元https://m.lianjia.com/chuzu/bj/zufang/BJ2197066650812162048.html,32,6500,元/月,头发胡同,整租
5c714d1b397be4c5251a6c9d,1,1,北关,北京,通州,,南,1,集中供暖 新上 随时看房,整租 · 新北京中心 2房间1卫 5200元https://m.lianjia.com/chuzu/bj/zufang/BJ2197761679758983168.html,44,5200,元/月,新北京中心,整租
5c714292397be4c5251a39ee,2,3,中关村,北京,海淀,111.0,南 西 北,2,近地铁 精装 集中供暖 双卫生间,整租 · 中关村+黄庄小区+带电梯+精装修+家具齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2131739649566588928.html,121,18500,元/月,黄庄小区,整租
